t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
108,1000,507,493,497,0,0,3732,2884,0.0504461961961962,0.949,0.051000000000000045,2,11,0,567.3750557017967,8,0.7757849961650897,0.957393703616905,0.532363067723032,0.912822701329017
109,1000,517,483,493,14,0,3667,2817,0.05024008383383383,0.947125,0.052875000000000005,2,11,0,535.403288872245,8,0.7624617032139345,0.9584178577457331,0.535752912214883,0.913629840725878
110,1000,512,488,483,34,0,3598,2750,0.05082717092092092,0.9518125,0.04818750000000005,1,11,0,567.6987769444539,8,0.7601515703421613,0.9540635402482972,0.5152596008025135,0.9078009845475545
111,1000,531,469,488,24,0,3601,2745,0.05111746121121121,0.9480625,0.05193749999999997,0,11,0,552.4049881235154,8,0.7658061937427338,0.9583123150214001,0.5071065644928455,0.9127035108592155
112,1000,495,505,469,62,0,3484,2663,0.05135013138138138,0.94875,0.05125000000000002,3,11,0,501.12088723236536,8,0.7665343565671676,0.9575980611466074,0.5199126878022201,0.9129010232106872
113,1000,494,506,495,0,0,3671,2792,0.051942786536536535,0.949375,0.05062500000000003,1,11,0,536.9351799097165,8,0.7756660078293146,0.9578916449068502,0.5066760241431572,0.9104165127018808
114,1000,497,503,494,0,0,3689,2802,0.05242395520520521,0.9515625,0.04843750000000002,1,10,0,535.2957950382768,8,0.7662116177895568,0.9588095883712697,0.5010442763710535,0.9162379380684542
115,1000,524,476,497,0,0,3709,2870,0.05309618993993994,0.9490625,0.05093749999999997,2,10,0,564.795972031042,8,0.7656376290266546,0.9544607634021605,0.5115600475795087,0.9095407751442406
116,1000,536,464,476,48,0,3514,2684,0.05354072822822823,0.945375,0.054625000000000035,1,9,0,527.3771728099658,8,0.7573841936398492,0.9566569736570059,0.5008154769897163,0.9091017621421655
117,1000,511,489,464,72,0,3439,2629,0.05293105605605605,0.9504375,0.049562499999999954,0,9,0,506.32149307646,8,0.7664422647793767,0.9627334216534771,0.5040157913382363,0.9140721575686667
118,1000,501,499,489,22,0,3673,2765,0.05343058683683684,0.9499375,0.05006250000000001,0,9,0,536.4753234049618,8,0.7628920138283704,0.9577902472276058,0.5087495448461188,0.9128868541814634
119,1000,487,513,499,2,0,3716,2820,0.05386667917917918,0.94925,0.05074999999999996,0,9,0,566.4043929147416,8,0.7620776094337319,0.952378600306075,0.4997713539936176,0.9060749008560843
120,1000,507,493,487,0,0,3581,2748,0.05389717842842843,0.9495625,0.050437500000000024,2,9,0,557.0132484082417,8,0.7700690047840956,0.9592842102873742,0.49466961028649453,0.9109577343005415
121,1000,541,459,493,14,0,3675,2839,0.05377048923923924,0.947375,0.05262500000000003,0,9,0,552.8137779819768,8,0.7602864915462183,0.9585016300850295,0.512875600734696,0.9135772873693897
122,1000,488,512,459,82,0,3420,2572,0.05359215465465465,0.949625,0.05037499999999995,1,9,0,520.0099716646756,8,0.7597785254286616,0.9574564227130316,0.5024045210101207,0.9100842321983866
123,1000,539,461,488,0,0,3630,2740,0.0542276026026026,0.9439375,0.056062500000000015,0,9,0,528.4760687402357,8,0.7554169722357408,0.9537918541647791,0.4927284655097146,0.9094931852320726
124,1000,505,495,461,78,0,3407,2568,0.05478071821821822,0.9484375,0.051562499999999956,0,8,0,494.9531413027277,8,0.7619374721646871,0.9578040321646142,0.49424848374126523,0.911138070090953
125,1000,500,500,495,10,0,3686,2779,0.05599024024024024,0.9435,0.056499999999999995,0,8,0,541.0433342533812,8,0.7642028481432347,0.9618607005922335,0.4897087211222512,0.9106649152019458
126,1000,496,504,500,0,0,3752,2871,0.056486642892892895,0.9429375,0.057062500000000016,0,8,0,545.2562704471101,8,0.7657416238181931,0.9655469409490075,0.5078318731462387,0.9162787422276161
127,1000,509,491,496,0,0,3759,2906,0.05655352227227227,0.938875,0.061124999999999985,1,8,0,561.1269250419678,8,0.7695454977522087,0.9640275885304184,0.4950098030751075,0.914100556557268
128,1000,527,473,491,18,0,3712,2816,0.057208802552552555,0.94225,0.05774999999999997,0,8,0,570.4857438314768,8,0.7684527090710386,0.9599715197023682,0.508950006595236,0.911544324907478
129,1000,519,481,473,54,0,3529,2682,0.05751732982982983,0.9459375,0.05406250000000001,0,8,0,537.550366289365,8,0.7676213796300362,0.965678567473432,0.49425740838109533,0.9149297587706693
130,1000,513,487,481,38,0,3631,2710,0.057322353603603604,0.9445,0.055499999999999994,0,8,0,514.7143232167726,8,0.7601050286588172,0.9595058539004059,0.5027366468244754,0.9096184858679844
131,1000,516,484,487,26,0,3632,2782,0.05773435935935936,0.9419375,0.05806250000000002,0,8,0,529.7474659483316,8,0.7667779519607465,0.9566670160298211,0.5064794335564751,0.9076194970856577
132,1000,514,486,484,32,0,3596,2799,0.05884096596596597,0.940875,0.05912499999999998,0,8,0,528.4176524194932,8,0.7701013685967409,0.9635820601136559,0.4891012517725482,0.9127197229223841
