t,n,n_female,n_male,n_accepted,n_failed_match,n_sterile,n_eggs,n_viable,mean_pairwise_phi,heterozygosity_qtl,F,cluster_count,matriline_count,n_extinct_clusters,Ne_hat,n_eval_hook,viability,fertility,courtship,locomotion
54,1000,519,481,368,135,0,2720,2091,0.04821208708708709,0.5576875,0.4423125,63,18,0,415.67625969944015,8,0.7646201035495307,0.9522084414686903,0.6323217811377604,0.9018019933418995
55,1000,506,494,379,140,0,2778,2074,0.04732398023023023,0.583,0.41700000000000004,58,18,0,411.17939880746206,8,0.7555562479206542,0.9550599184370622,0.6302831527473753,0.9062681549802952
56,1000,491,509,374,132,0,2787,2107,0.047711680430430434,0.588625,0.41137500000000005,58,18,0,444.6549597548415,8,0.7519918011766473,0.9509684165924008,0.6386129353530476,0.8982623979711771
57,1000,501,499,371,120,0,2697,2043,0.04880295920920921,0.61275,0.38725,51,18,0,389.58675346730826,8,0.7660258676963418,0.9571479195533509,0.6295027098864208,0.9058076617252654
58,1000,514,486,367,134,0,2743,2057,0.04917304804804805,0.5716875,0.4283125,62,17,0,441.31678451365997,8,0.7472423526148553,0.9543032113347651,0.6539501326383624,0.9004653013915932
59,1000,526,474,373,141,0,2754,2069,0.049659784784784784,0.6013125,0.3986875,51,16,0,444.30286772689533,8,0.7616674956797266,0.9607934751471401,0.6292328916078179,0.9056676823941714
60,1000,534,466,368,158,0,2750,2059,0.049686592842842846,0.5895,0.4105,49,16,0,426.7634750163868,8,0.7407323222978635,0.9522384664801287,0.6465072946497858,0.8971539548065514
61,1000,517,483,381,153,0,2801,2141,0.050416666666666665,0.58825,0.41174999999999995,50,15,0,430.18569337181947,8,0.7599602623140365,0.9583862506099851,0.6334680040962475,0.9024401587044801
62,1000,517,483,383,134,0,2840,2137,0.0520230543043043,0.586375,0.413625,49,14,0,454.5902492841294,8,0.7610459668597694,0.9545415459013179,0.6371013852057142,0.9012774697842625
63,1000,516,484,387,130,0,2851,2128,0.053585741991991995,0.557,0.44299999999999995,42,14,0,455.2885813821993,8,0.7530492181808157,0.9578735551148675,0.6318345151597315,0.9013083603537985
